FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE
1104020,0,,,,rural,0,0,0,0,0,0,minor
1104021,0,,,,rural,0,0,0,0,0,0,minor
1104022,0,,,,rural,0,0,0,0,0,0,minor
1104023,0,,,,rural,0,0,0,0,0,0,minor
1104024,0,,,,rural,1,0,0,0,0,0,minor
1105001,0,1.8621625,1.8621625,1.8621625,rural,1,1,1,0,0,0,major
1105002,0,3.2745779,3.2745779,3.2745779,rural,1,1,1,0,0,0,medium
1105003,0,8.2532768,9.2289553,9.2289553,rural,1,0,0,0,0,0,medium
1105004,0,4.4488854,6.2944589,6.7419329,rural,1,0,0,0,0,0,minor
1105005,0,.13845104,.13845104,.13845104,urban,1,1,1,0,0,0,medium
1105006,0,.096745759,.096745759,.096745759,rural,1,0,0,0,0,0,minor
1105007,0,.74289972,.74289972,.74289972,urban,0,0,0,0,0,0,medium
1105008,0,4.5453424,4.5453424,4.5453424,rural,1,0,0,0,0,0,minor
1105009,0,,,,rural,1,0,0,0,0,0,medium
1105010,0,,,,rural,1,0,0,0,0,0,medium
1105011,0,,,,rural,1,0,0,0,0,0,medium
1105012,0,,,,rural,1,0,0,0,0,0,minor
1106001,0,.71696359,.71696359,12.706536,rural,1,0,0,0,0,0,medium
1106002,0,.14246474,.14246474,11.962446,urban,1,0,0,0,0,0,minor
1106003,0,.77191615,1.455568,13.145526,rural,1,1,1,0,0,0,medium
1106004,0,2.4124866,2.4124866,11.659885,urban,0,1,1,1,0,0,major
1106005,0,1.1899378,1.1899378,11.267062,rural,1,0,0,0,0,0,medium
1106006,0,8.1360388,8.1360388,8.1360388,rural,1,0,0,0,0,0,minor
1106007,0,6.8180375,7.7997775,12.464419,rural,1,0,0,0,0,0,medium
1106008,0,5.8440289,8.9205894,8.9846525,rural,1,0,0,0,0,0,medium
1106009,0,6.1575356,8.4733,13.273911,rural,1,0,0,0,0,0,minor
1106010,0,7.5822144,9.766901,18.309139,rural,1,0,0,0,0,0,medium
1106011,0,2.6739469,4.8153987,15.8451,rural,1,1,1,0,0,0,medium
1106012,0,5.1196237,7.157691,16.108137,rural,0,0,0,0,0,0,medium
1106013,0,7.0478702,9.0042315,14.650389,rural,1,0,0,0,0,0,medium
1106014,0,5.9580979,10.001335,10.644973,rural,1,0,0,0,0,0,medium
1106015,0,6.1227498,7.5221443,7.5488763,rural,1,0,0,0,0,0,medium
1106016,0,2.7277207,6.7587538,11.007259,rural,1,0,0,0,0,0,medium
1106017,0,5.3635645,5.620338,13.17791,rural,1,0,0,0,0,0,medium
1106018,0,1.7339903,3.8123541,12.846393,rural,1,0,0,0,0,0,medium
1106019,0,,,,rural,0,0,0,0,0,0,minor
1106020,0,,,,rural,0,0,0,0,0,0,medium
1107001,0,.44297966,4.3147907,10.107533,urban,1,1,1,0,0,0,medium
1107002,0,.3946254,4.3619003,10.141157,urban,1,1,1,0,0,0,major
1107003,0,.48595047,4.2979093,10.036904,urban,1,1,1,0,0,0,medium
1107004,0,.19100335,1.2784625,9.4451704,urban,1,1,1,0,0,0,medium
1107005,0,4.2988453,5.8753123,14.301463,rural,1,0,0,0,0,0,minor
1107006,0,5.851326,8.1013336,14.593911,rural,1,0,0,0,0,0,minor
1107007,0,6.4857326,7.8319573,13.353303,rural,1,0,0,0,0,0,minor
1107008,0,.37926909,8.6818647,3.5029752,rural,1,1,1,0,0,0,minor
1107009,0,4.9506831,4.9506831,7.6240025,rural,0,0,0,0,0,0,minor
1107010,0,4.6710792,4.6710792,7.9632726,rural,1,0,0,0,0,0,medium
1107011,0,5.6025777,6.0143495,12.16586,rural,0,0,0,0,0,0,minor
1107012,0,3.5187099,3.7635477,8.2708921,rural,1,0,0,0,0,0,minor
1107013,0,1.4543779,2.3297534,6.6536508,rural,1,0,0,0,0,0,minor
1107014,0,.40439573,.40439573,9.1208563,urban,1,0,0,0,0,0,medium
1107015,0,2.9026787,7.7313132,12.994519,rural,1,0,0,0,0,0,medium
1107016,0,1.1045073,3.6725523,9.6677151,rural,0,0,0,0,0,0,medium
1107017,0,.10495324,1.3858922,9.3548832,urban,1,1,1,0,0,0,medium
1107018,0,4.1087198,7.917273,8.0676489,rural,1,0,0,0,0,0,minor
1107019,0,2.2187881,4.8620763,4.8620763,rural,0,0,0,0,0,0,minor
1107020,0,,,,rural,1,0,0,0,0,0,minor
1107021,0,,,,rural,1,0,0,0,0,0,minor
1107022,0,,,,rural,1,0,0,0,0,0,minor
1107023,0,,,,rural,1,0,0,0,0,0,minor
1108001,0,1.9323078,17.19912,1.9323078,rural,0,0,0,0,0,0,minor
1108002,0,4.4243469,14.934255,4.4243469,rural,0,0,0,0,0,0,medium
1108003,0,4.0540133,16.081484,4.0540133,rural,0,0,0,0,0,0,minor
1108004,0,5.2857904,19.830551,5.4755521,rural,0,0,0,0,0,0,minor
1108005,0,1.4687349,14.70989,6.2802062,rural,0,0,0,0,0,0,minor
1108006,0,7.1362991,15.86136,7.1362991,rural,0,0,0,0,0,0,medium
1108007,0,7.1034217,15.975038,7.1034217,rural,0,0,0,0,0,0,minor
1108008,0,3.4825292,10.982289,7.7921996,rural,0,1,1,1,0,0,medium
1108009,0,3.2971394,11.503112,8.466588,urban,0,1,1,1,0,0,medium
1108010,0,6.2242117,16.935457,6.4949651,rural,0,0,0,0,0,0,minor
1108011,0,6.3410363,9.5186644,9.1330147,rural,0,0,0,0,0,0,minor
1108012,0,5.2396884,8.9667473,6.2730098,rural,0,0,0,0,0,0,medium
1108013,0,6.5857506,13.6145,6.5857506,rural,0,0,0,0,0,0,minor
1108014,0,4.1457043,12.687629,10.878781,rural,0,0,0,0,0,0,minor
1108015,0,6.0316997,13.767659,9.7071037,rural,0,0,0,0,0,0,medium
1108016,0,4.5613613,16.177961,7.7324052,rural,0,0,0,0,0,0,minor
1108017,0,4.0841537,10.947143,5.0260663,rural,0,0,0,0,0,0,medium
1108018,0,5.2525091,12.342952,10.970574,rural,0,0,0,0,0,0,minor
1108019,0,4.0451384,19.858114,6.2330289,rural,0,0,0,0,0,0,medium
1108020,0,4.2987113,17.974091,4.2987113,rural,0,0,0,0,0,0,minor
1108021,0,,,,rural,0,0,0,0,0,0,minor
1108022,0,,,,rural,0,0,0,0,0,0,minor
1108023,0,,,,rural,0,1,0,0,1,1,minor
1108024,0,,,,rural,0,0,0,0,0,0,minor
1109001,0,5.5525885,21.154255,1.7792463,rural,0,0,0,0,0,0,minor
1109002,0,5.2677627,23.25841,7.4117846,rural,0,1,0,0,1,1,minor
1109003,0,16.863256,19.73411,14.496201,rural,0,0,0,0,0,0,minor
1109004,0,7.1493077,18.210651,.57468939,rural,1,1,0,0,1,0,minor
1109005,0,6.0812511,17.441969,1.5327609,rural,0,1,1,0,1,0,medium
1109006,0,2.7481794,18.005667,2.7481794,rural,1,1,0,0,1,0,minor
1109007,0,10.008537,14.360723,5.0868807,rural,0,0,0,0,0,0,minor
1109008,0,5.6782045,15.476492,2.782336,rural,0,0,0,0,0,0,minor
1109009,0,13.063134,23.273096,12.831859,rural,0,0,0,0,0,0,minor
1109010,0,10.383627,19.725607,8.2414522,rural,0,0,0,0,0,0,minor
1109011,0,3.6249812,17.591608,9.072547,rural,1,1,0,0,1,0,minor
1109012,0,3.2713881,17.253654,9.3269339,rural,0,1,0,0,1,1,medium
1109013,0,4.8941121,19.86294,2.4128242,rural,0,0,0,0,0,0,minor
1109014,0,4.8335438,22.257854,4.9875984,rural,0,0,0,0,0,0,minor
1109015,0,1.9893447,20.443636,5.414556,rural,0,1,0,0,1,1,minor
1109016,0,2.2294564,20.171799,5.1443224,rural,1,1,1,0,0,0,medium
1109017,0,.41331005,16.230864,.41331005,urban,0,1,0,0,1,1,medium
1109018,0,2.9786651,15.562076,2.9786651,rural,1,1,1,0,0,0,medium
1109019,0,.74571878,15.566088,.74571878,urban,0,1,0,0,1,1,medium
